"id_local";"id_distrito_local";"desc_distrito_local";"id_barrio_local";"desc_barrio_local";"id_ndp_edificio";"id_clase_ndp_edificio";"desc_ndp_edificio";"Cod_Postal";"coordenada_x_local";"coordenada_y_local";"id_tipo_acceso_local";"desc_tipo_acceso_local";"id_situacion_local";"desc_situacion_local";"secuencial_local_PC";"Escalera";"id_planta_agrupado";"id_local_agrupado";"coordenada_x_agrupacion";"coordenada_y_agrupacion";"id_periodo_terraza";"desc_periodo_terraza";"id_situacion_terraza";"desc_situacion_terraza";"Superficie_ES";"Superficie_RA";"Fecha_confir_ult_decreto_resol";"id_ndp_terraza";"id_clase_ndp_terraza";"desc_ndp_terraza";"rotulo"
"270069197";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014230";"1";"CALLE  VELAZQUEZ NUM 59   ";"28001";"442087,13";"4475808,68";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"14,7";"14,7";"06/07/2016";"11014230";"1";"CALLE  VELAZQUEZ NUM 59   ";"MALLORCA"
"270069438";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014294";"1";"CALLE  VELAZQUEZ NUM 62   ";"28001";"442118,24";"4475716,8";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"4,94";"4,94";"06/11/2014";"11014294";"1";"CALLE  VELAZQUEZ NUM 62   ";"GRAN HOTEL VELAZQUEZ"
"270069483";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014306";"1";"CALLE  GOYA NUM 37   ";"28001";"442131,01";"4475395,2";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"7,2";"7,2";"28/01/2016";"11014306";"1";"CALLE  GOYA NUM 37   ";"VIENA CAPELLANES"
"270069488";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014307";"1";"CALLE  GOYA NUM 39   ";"28001";"442137,15";"4475394,56";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"2,88";"2,88";"23/02/2015";"11014307";"1";"CALLE  GOYA NUM 39   ";"NEBRASKA"
"270070325";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014456";"1";"CALLE  JORGE JUAN NUM 39   ";"28001";"442248,02";"4475222,14";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"24,3";"24,3";"01/09/2014";"11014456";"1";"CALLE  JORGE JUAN NUM 39   ";"RESTAURANTE LA PALOMA"
"270070458";"4";"SALAMANCA           ";"401";"RECOLETOS           ";"11014512";"1";"CALLE  VELAZQUEZ NUM 22   ";"28001";"442083,4";"4475256,37";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,44";"29,44";"06/05/2015";"11014512";"1";"CALLE  VELAZQUEZ NUM 22   ";"EL MERCADO DE VELAZQUEZ"
"270071068";"4";"SALAMANCA           ";"402";"GOYA                ";"11014645";"1";"CALLE  ALCALA NUM 127   ";"28009";"442457,6";"4475160,62";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"7,02";"7,02";"14/04/2014";"11014645";"1";"CALLE  ALCALA NUM 127   ";"R0TULO NO INFORMADO"
"270071831";"4";"SALAMANCA           ";"402";"GOYA                ";"11014874";"1";"CALLE  CONDE DE PEÑALVER NUM 7   ";"28006";"442775,91";"4475400,29";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"34,46";"34,46";"07/10/2014";"11014874";"1";"CALLE  CONDE DE PE�ALVER NUM 7   ";"TIGER"
"270072683";"4";"SALAMANCA           ";"402";"GOYA                ";"11015049";"1";"CALLE  CONDE DE PEÑALVER NUM 35   ";"28006";"442798,75";"4475709,54";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"66,89";"66,89";"25/11/2014";"11015049";"1";"CALLE  CONDE DE PE�ALVER NUM 35   ";"VALVAS"
"270073341";"4";"SALAMANCA           ";"402";"GOYA                ";"11015261";"1";"CALLE  HERMOSILLA NUM 98   ";"28009";"443013,47";"4475433,08";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"19,44";"";"19/11/2014";"11015261";"1";"CALLE  HERMOSILLA NUM 98   ";"CAFETERIA MONTESA"
"270073402";"4";"SALAMANCA           ";"402";"GOYA                ";"11015285";"1";"CALLE  GOYA NUM 119   ";"28009";"443146,28";"4475323,83";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"23,62";"";"03/10/2014";"11015285";"1";"CALLE  GOYA NUM 119   ";"RESTAURANTE LA PLAZA"
"270073681";"4";"SALAMANCA           ";"402";"GOYA                ";"11015388";"1";"PLAZA  MANUEL BECERRA NUM 3   ";"28028";"443306,75";"4475695,53";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"89,09";"25,92";"19/09/2014";"11015388";"1";"PLAZA  MANUEL BECERRA NUM 3   ";"BAR MENENDEZ                                      "
"270074139";"4";"SALAMANCA           ";"402";"GOYA                ";"11015519";"1";"CALLE  ANTONIA MERCE NUM 8   ";"28009";"443039,98";"4475298,8";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"24,98";"24,98";"27/05/2014";"11015528";"1";"CALLE  GOYA NUM 86   ";"EL BARRIL                                         "
"270074147";"4";"SALAMANCA           ";"402";"GOYA                ";"11015529";"1";"CALLE  GOYA NUM 88   ";"28009";"443082,15";"4475295,47";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"37,06";"37,06";"10/06/2014";"11015529";"1";"CALLE  GOYA NUM 88   ";"BAR LOS TORREZNOS"
"270074194";"4";"SALAMANCA           ";"402";"GOYA                ";"11015557";"1";"CALLE  ANTONIA MERCE NUM 3   ";"28009";"442968,5";"4475208,58";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"40,34";"40,34";"04/05/2016";"11015568";"1";"AVENIDA  FELIPE II NUM 32   ";"CERVECERIA LA TONA DESDE 1969"
"270074294";"4";"SALAMANCA           ";"402";"GOYA                ";"11015594";"1";"CALLE  GOYA NUM 82   ";"28009";"442942,9";"4475305,47";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"63,03";"63,03";"12/06/2015";"11015594";"1";"CALLE  GOYA NUM 82   ";"OSTRADIVARIUS                               "
"270074314";"4";"SALAMANCA           ";"402";"GOYA                ";"11015559";"1";"AVENIDA  FELIPE II NUM 14   ";"28009";"442796,33";"4475203,24";"1";"Puerta Calle";"1";"Abierto";"60";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,27";"29,27";"24/10/2016";"11015606";"1";"CALLE  NARVAEZ NUM 5   ";"JOSELITO'S"
"270075372";"4";"SALAMANCA           ";"403";"FUENTE DEL BERRO    ";"11016573";"1";"PASEO  MARQUES DE ZAFRA NUM 27   ";"28028";"443657,54";"4475483,08";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"18,07";"9,36";"02/01/2015";"11016573";"1";"PASEO  MARQUES DE ZAFRA NUM 27   ";"BARRA AGUSTIN"
"270075832";"4";"SALAMANCA           ";"403";"FUENTE DEL BERRO    ";"11016822";"1";"CALLE  ALCALA NUM 172   ";"28028";"443591,47";"4475806,28";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"24";"";"14/04/2014";"11016822";"1";"CALLE  ALCALA NUM 172   ";"CAFETERIA PARISIENA"
"270075846";"4";"SALAMANCA           ";"403";"FUENTE DEL BERRO    ";"11016827";"1";"CALLE  ALCALA NUM 182   ";"28028";"443650,66";"4475843,08";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"12,74";"";"19/05/2014";"11016827";"1";"CALLE  ALCALA NUM 182   ";"HELADERIA SIENA"
"270075999";"4";"SALAMANCA           ";"403";"FUENTE DEL BERRO    ";"11016918";"1";"CALLE  ALEJANDRO GONZALEZ NUM 7   ";"28028";"443872,1";"4475880,29";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"6,37";"6,37";"24/11/2014";"11016918";"1";"CALLE  ALEJANDRO GONZALEZ NUM 7   ";"LA TIENTA"
"270076142";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11016970";"1";"CALLE  ALCALA NUM 225   ";"28028";"443675,03";"4475896,82";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"29,92";"";"14/04/2014";"11016970";"1";"CALLE  ALCALA NUM 225   ";"EL NUEVO RINC0N DE JAEN"
"270076479";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017207";"1";"CALLE  LONDRES NUM 39   ";"28028";"443538,67";"4476100,94";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"15,84";"10,08";"03/10/2014";"11017207";"1";"CALLE  LONDRES NUM 39   ";"RESTAURANTE CERVECERIA CASA LEANDRO"
"270076579";"7";"CHAMBERI            ";"705";"RIOS ROSAS          ";"11041674";"1";"CALLE  ZURBANO NUM 95   ";"28003";"441354,99";"4477137,14";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"99,21";"99,21";"05/12/2016";"11041664";"1";"PLAZA  SAN JUAN DE LA CRUZ NUM 1   ";"KONTIKI"
"270076664";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017312";"1";"AVENIDA  TOREROS NUM 39   ";"28028";"443453,13";"4476160,44";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"42,47";"42,47";"09/07/2014";"11017312";"1";"AVENIDA  TOREROS NUM 39   ";"CERVECERIA EL RUEDO"
"270076667";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017314";"1";"AVENIDA  TOREROS NUM 43   ";"28028";"443492,2";"4476171,06";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"2,88";"2,88";"14/07/2014";"11017314";"1";"AVENIDA  TOREROS NUM 43   ";"CASA BRAULIO"
"270076687";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017323";"1";"CALLE  FRANCISCO SILVELA NUM 14   ";"28028";"443218,48";"4475986,16";"1";"Puerta Calle";"1";"Abierto";"40";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"19,08";"";"10/06/2014";"11017323";"1";"CALLE  FRANCISCO SILVELA NUM 14   ";"BAR SIDNEY"
"270077063";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017650";"1";"CALLE  MARTINEZ IZQUIERDO NUM 60   ";"28028";"443672,6";"4476470,64";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"3,78";"";"21/07/2014";"11017650";"1";"CALLE  MARTINEZ IZQUIERDO NUM 60   ";"BAR MARTIN"
"270077174";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017751";"1";"AVENIDA  BRASILIA NUM 7   ";"28028";"444019,56";"4476596,12";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"31,14";"31,14";"19/05/2014";"11017751";"1";"AVENIDA  BRASILIA NUM 7   ";"LA LIDIA CERVECERIA"
"270077258";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017809";"1";"CALLE  VILLAFRANCA NUM 17   ";"28028";"443644,36";"4476492,65";"1";"Puerta Calle";"1";"Abierto";"80";"";"";"";"";"";"1";"Anual";"1";"Abierta";"30";"8,1";"07/05/2015";"20008740";"1";"CALLE  MARTINEZ IZQUIERDO NUM 51   ";"CAFETERIA OLGA"
"270077294";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017831";"1";"AVENIDA  BRASILIA NUM 9   ";"28028";"444021,28";"4476666,43";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"49,14";"15,12";"23/02/2015";"11017831";"1";"AVENIDA  BRASILIA NUM 9   ";"LOS LARES DEL PARQUE"
"270077588";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017907";"1";"AVENIDA  BRUSELAS NUM 70   ";"28028";"443877,4";"4477221,67";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"75,6";"";"21/11/2014";"11017907";"1";"AVENIDA  BRUSELAS NUM 70   ";"CATALPA"
"270077611";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11017909";"1";"AVENIDA  BRUSELAS NUM 69   ";"28028";"443846,68";"4477208,83";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"99,63";"";"13/05/2014";"11017909";"1";"AVENIDA  BRUSELAS NUM 69   ";"L'ANDECHA                       "
"270077903";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11018002";"1";"AVENIDA  BRUSELAS NUM 53   ";"28028";"443857,1";"4476888,68";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"99,04";"";"23/06/2014";"11018002";"1";"AVENIDA  BRUSELAS NUM 53   ";"RESTAURANTE CAFETERIA BRUSELAS"
"270078567";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11018555";"1";"CALLE  ALONSO HEREDIA NUM 25   ";"28028";"443096,63";"4476587,03";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"11,16";"11,16";"04/04/2014";"11018555";"1";"CALLE  ALONSO HEREDIA NUM 25   ";"BAR MARISQUERIA LUIS                              "
"270078918";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11018854";"1";"CALLE  FRANCISCO SILVELA NUM 68   ";"28028";"442824,61";"4476553,42";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"11,16";"11,16";"11/06/2015";"11018854";"1";"CALLE  FRANCISCO SILVELA NUM 68   ";"BAR VALLADARES"
"270078923";"4";"SALAMANCA           ";"404";"GUINDALERA          ";"11018855";"1";"CALLE  FRANCISCO SILVELA NUM 70   ";"28028";"442810,61";"4476571,7";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"29,16";"29,16";"11/06/2015";"11018855";"1";"CALLE  FRANCISCO SILVELA NUM 70   ";"KING DONER KEBAD"
"270079133";"4";"SALAMANCA           ";"405";"LISTA               ";"11018902";"1";"CALLE  FRANCISCO SILVELA NUM 75   ";"28028";"442726,21";"4476610,41";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"9,36";"9,36";"12/06/2015";"11018902";"1";"CALLE  FRANCISCO SILVELA NUM 75   ";"LA PANERIE"
"270079141";"4";"SALAMANCA           ";"405";"LISTA               ";"11018904";"1";"CALLE  FRANCISCO SILVELA NUM 77  A";"28028";"442708,18";"4476634,18";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"22,48";"22,48";"22/10/2015";"11018904";"1";"CALLE  FRANCISCO SILVELA NUM 77  A";"SILVELA 77"
"270079154";"4";"SALAMANCA           ";"405";"LISTA               ";"11018907";"1";"CALLE  FRANCISCO SILVELA NUM 83   ";"28028";"442680,37";"4476669,82";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"15,04";"";"31/07/2014";"11018907";"1";"CALLE  FRANCISCO SILVELA NUM 83   ";"TABERNA DEGUSTA"
"270079470";"4";"SALAMANCA           ";"405";"LISTA               ";"11018984";"1";"CALLE  DIEGO DE LEON NUM 58   ";"28006";"442675,58";"4476411,33";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"43,32";"43,32";"16/10/2015";"11018984";"1";"CALLE  DIEGO DE LEON NUM 58   ";"RESTAURANTE DASER"
"270079486";"4";"SALAMANCA           ";"405";"LISTA               ";"11018985";"1";"CALLE  DIEGO DE LEON NUM 60   ";"28006";"442700,21";"4476408,67";"1";"Puerta Calle";"1";"Abierto";"30";"";"";"";"";"";"1";"Anual";"1";"Abierta";"44,18";"44,18";"04/08/2015";"11018985";"1";"CALLE  DIEGO DE LEON NUM 60   ";"BARRA"
"270079591";"4";"SALAMANCA           ";"405";"LISTA               ";"11019011";"1";"CALLE  CONDE DE PEÑALVER NUM 90   ";"28006";"442877,48";"4476334,5";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"2";"Estacional";"1";"Abierta";"31,31";"";"21/11/2014";"11019011";"1";"CALLE  CONDE DE PE�ALVER NUM 90   ";"CAFETERIA J.M.                                    "
"270079807";"4";"SALAMANCA           ";"405";"LISTA               ";"11019048";"1";"CALLE  JUAN BRAVO NUM 49  A";"28006";"442757,11";"4476203,13";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"68,16";"46,56";"22/10/2015";"11019048";"1";"CALLE  JUAN BRAVO NUM 49  A";"EL HORREO"
"270079857";"4";"SALAMANCA           ";"405";"LISTA               ";"11019058";"1";"CALLE  ALCANTARA NUM 73   ";"28006";"442983,2";"4476277,62";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"7,5";"7,5";"22/05/2014";"11019058";"1";"CALLE  ALCANTARA NUM 73   ";"BOCADILLERIA EL BARRIL"
"270079962";"4";"SALAMANCA           ";"405";"LISTA               ";"11019095";"1";"CALLE  JUAN BRAVO NUM 54   ";"28006";"442884,14";"4476160,94";"1";"Puerta Calle";"1";"Abierto";"10";"";"";"";"";"";"1";"Anual";"1";"Abierta";"52,2";"52,2";"31/07/2014";"11019095";"1";"CALLE  JUAN BRAVO NUM 54   ";"BULEVAR 54"
"270080106";"4";"SALAMANCA           ";"405";"LISTA               ";"11019137";"1";"CALLE  JUAN BRAVO NUM 64   ";"28006";"442994,5";"4476151,66";"1";"Puerta Calle";"1";"Abierto";"20";"";"";"";"";"";"1";"Anual";"1";"Abierta";"25,2";"7,02";"14/10/2015";"11019137";"1";"CALLE  JUAN BRAVO NUM 64   ";"LA CASA DE LA CERVEZA"
